id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,cluster
68305,Chateau La Rose claret,,1,1,1893,1893,1.0,2.0,4
288128,GROUND CHOICE STEER BEEF STEAK,,1,1,1963,1963,1.5,1.5,0
507629,uova Al piatto con Bacon,,1,1,1935,1935,,,12
68083,"Boiled Live Rock Codfish, Egg Sauce",,1,1,1907,1907,0.35,0.7,8
484496,Kirschen Kompott rot gefärbt,,1,1,0,0,0.0,0.0,16
206777,"Burgundy, Red: Clos de Tart, '65, G.P.",,1,1,1900,1900,5.5,5.5,15
134395,Oeufs a l'Indien,,1,1,0,0,0.0,0.0,16
395099,"Assorted hors d""oeuvres",,1,1,1917,1917,0.75,0.75,1
123665,Chasselas brandy,,1,1,1856,1856,0.0,0.0,19
39841,Ragout de Mouton aux Legumes,,2,2,1900,1900,0.0,0.0,19
462944,"Scrambled Eggs, with French Fried Potatoes",,1,1,0,0,0.0,0.0,16
249209,Chicken En Casserole Au Gratin,,1,1,1957,1957,2.75,2.75,15
170595,Scallops Stuffed with Shrimp,,1,1,0,0,6.75,6.75,3
88077,J. Calvet & Co. Sauternes,,3,3,1900,1917,0.75,1.5,4
168304,Fruits de serre -- Prunes,,1,1,1906,1906,1.0,1.0,1
245776,"Broiled One Pound Prime Sirloin Steak, Fresh Mushrooms or French Fried Onions",,1,1,1957,1957,0.0,0.0,21
25508,Timbalettes of Chicken au Supreme,,3,3,1900,1900,0.4,0.6,8
254935,Cinzano Dry 5 cl,,1,1,1958,1958,0.0,0.0,24
145696,"SOTUNGEFILET A LA CHEF meunierestegt, julienneskaret  sotungefiletter, med pimentos, rejer, champignons, ris pilaw, ostindisk karrysauce  fried, julienne chopped filets of sole, with pimento, shrimps, mussels, rice pilaw, east Indian currysauce",,1,1,0,0,0.0,0.0,16
172357,Steak to Your Choice,,1,1,1971,1971,0.0,0.0,24
313629,"Grilled Picnic Ham Steak, Spiced Crabapple. Whipped potatoes, buttered peas, roll (prepared to order - 10 min.)",,1,1,1949,1949,0.8,0.8,23
171612,1971 - CHATEAU MILLET ( GRAVES ),,1,1,0,0,0.0,0.0,16
457368,G. H. MUMM'S [sic] GORDON ROUGE VINTAGE 1904,,1,1,0,0,0.0,0.0,16
396319,Boiled New England dinner a la Marlborough,,3,4,1917,1917,0.4,0.45,18
382280,Asparagus Tips,,1,1,1916,1916,0.4,0.4,18
427279,Omelette mit Käse und grünem Salat,,1,0,2005,2005,0.0,0.0,17
502687,"Galantine de Canard, à la Dubarry",,1,1,1862,1862,,,4
435748,Private Stock Monopole Whisky,,1,1,1914,1914,0.15,0.15,9
170722,La Fricasse de Bresse au Vinaigre Maison,,1,1,0,0,0.0,0.0,16
2440,B. & G. Cognac Vierge,,1,1,1900,1900,0.0,0.0,19
315923,Broiled Chops,,1,1,1900,1900,0.0,0.0,19
39405,"Potatoes, hased in cream",,1,1,1901,1901,0.0,0.0,19
73518,Mousses de Volaille Princesse,,1,1,1907,1907,0.0,0.0,5
169626,"124 1964er Niersteiner Olberg feine Spatlese, Rh, Original-Abfullung Gustav Adolf Schmitt sehes Weingut",,1,1,0,0,0.0,0.0,16
146043,Entrecote grille maitre d'hotel,,1,1,0,0,0.0,0.0,16
18696,Fricassee of Oysters,,16,16,1883,1921,0.25,0.6,11
416139,"Frogs' Legs, Poulette",,1,1,1917,1917,0.8,0.8,1
221432,"Panini The Plantation Special, Rum, fresh bananas and tropical juices",,1,1,1977,1977,0.0,0.0,17
99371,Cauliflower and Béchamel Sauce,,2,2,1881,1886,0.0,0.0,19
317037,"Chicken Salad with Fried Prime Oysters, Tomato Sections, Waffle Potatoes",,1,1,1949,1949,1.5,1.5,22
222902,"PAPRIKA SCHNITZEL SPAETZLES, ONE VEG.",,1,1,1967,1967,3.25,3.25,15
136447,Combination Sandwich,,51,51,1913,1981,0.0,3.25,12
395448,"Puree of lentils soup, Majordome",,4,4,1917,1918,0.2,0.25,9
54093,"Beef, Baked Potatoes, Horseradish",,1,1,1900,1900,0.0,0.0,19
186905,Roast Leg of Spring Lamb Estragon,,1,1,0,0,8.95,8.95,3
344205,Grilled Silver Hake Maitre d'Hotel,,1,1,1938,1938,0.0,0.0,13
33162,Eggs - with Ham,,1,1,1900,1900,0.0,0.0,19
150938,Broiled Long Island Flounder,,1,1,0,0,2.95,2.95,16
31104,Beetroots Saute,,4,4,1900,1901,0.0,0.0,19
377593,Boiled Finnan Haddie Green Pepper Sauce,,1,1,1919,1919,0.35,0.35,18
143384,Delamain (Pale and Dry),,1,1,1968,1968,0.0,0.0,24
310915,Fruit Fruit Salad,,1,1,1947,1947,2.0,2.0,22
21608,Boiled Mullet & Sauce Lemon,,1,1,1900,1900,0.0,0.0,19
164108,Sandeman Ruby,,1,1,0,0,0.0,0.0,16
88921,Gombo a l'Ecossaise,,1,1,1898,1898,0.0,0.0,19
506194,"CHICKEN LIVERS & SAUTEED ONIONS - Served Tuesday nights only Fresh Chicken Livers prepared delightfully by ""Broasting"" Apple Butter Garnish",,1,1,1987,1987,4.95,4.95,15
213097,"Les Fabuleuses Crevettes, Sauce au Brandy et Piments rouges",,1,1,1972,1972,0.0,0.0,24
191475,Ham or Bacon Half Portion,,2,2,1937,1938,0.4,0.4,7
388849,Old Navy Scotch,,16,16,1914,1918,0.15,2.5,4
74585,"Salmi of Duck, with Mushrooms.",,1,1,1889,1889,0.0,0.0,19
178472,"Scampi flambe mit Bali-Reis und Curry-Sauce, am Tisch zubereitet",,1,1,0,0,0.0,0.0,16
143867,Frischer Fruchtsalat mit Vanilleeis,,2,2,0,0,0.0,0.0,16
515533,ROAST PRIME RIB OF BEEF au Jus with Yorkshire Pudding and Horseradish Sauce,,0,0,0,0,0.0,0.0,16
316113,"BLACK VELVET SUNDAE (Chocolate Ice Cream, Topped with Velvety Smooth Bittersweet Chocolate Sauce, Chopped Almonds, Cherry)",,1,1,1948,1948,0.4,0.4,23
454252,imported and key west cigars,,1,0,0,0,0.0,0.0,16
299745,Schweineschnitzel paniert m. gem. Salat,,1,1,1955,1955,0.0,0.0,21
443991,g. h. mumm & co.'s extra dry,,1,1,1914,1914,,,4
200543,"Miller Lite, St. Pauli Girl, Amstel Light,",,1,1,0,0,0.0,0.0,16
315200,*Consomme with Rice,,2,2,1948,1948,0.2,0.35,7
480796,Bombe St. Patrick,,1,1,0,0,0.0,0.0,16
334099,Viennese Potato Soup,,1,1,1941,1941,0.0,0.0,13
173733,2 saucisses de Ratisbonne,,1,1,0,0,0.0,0.0,16
296501,Roasted Lobster in Coriander Broth with Baby Vegetables,,1,1,0,0,0.0,0.0,16
191627,"LOBSTER CANTONESE savory morsels of lobster in shell, seasoned with black bean paste, and a bit of garlic, cookei velvety egg sauce.",,1,0,0,0,2.25,2.25,16
316559,Vouvray 1943 Marc Bredif,,1,1,1948,1948,6.25,6.25,15
508242,Caffè Americano,,1,1,1963,1963,,,12
357130,"Cocktails & Juices, Sauerkraut",,1,1,1933,1933,0.0,0.0,13
263792,3 Egg Green Chili Omelet with Potatoes and Toast,,1,1,1987,1987,3.45,3.45,15
194606,To Order from Grill (15 minutes),,1,1,1910,1910,0.0,0.0,5
401489,Fried perch with salt pork,,4,4,1917,1917,0.7,0.7,1
74967,"Vermouth, Italian, per Glass",,2,2,1893,1906,0.15,0.15,2
470493,"6. Roast Turkey, Dressing, Cranberry Sauce, Giblet Gravy and Mashed Potatoes",,1,1,1969,1969,2.0,2.0,22
299177,All Beef Hamburger,,1,1,1955,1955,0.5,0.5,23
340459,Kernel Golden Bantam Corn Mexicaine,,1,1,1937,1937,0.0,0.0,13
384156,Deviled Breast of Baby Lamb with Brains Jardiniere with Veloute Parmentier,,1,1,1933,1933,1.25,1.25,0
506801,French new potatoes rissolées,,1,1,1905,1905,0.35,0.35,11
232536,Kase Kuchlein,,1,1,1965,1965,0.0,0.0,24
432426,Roast Young Lamb with Mint Sauce and Green Peas,,1,1,1914,1914,0.35,0.35,18
298834,"Noodles, Palermo",,2,2,1955,1955,0.0,0.0,21
141155,Perikum-Snaps,,1,1,0,0,0.0,0.0,16
138780,Thick Lamb Chops a la Yamato,,2,2,0,0,4.95,4.95,3
370276,"Cold Artichokes, Vinaigrette",,1,1,1921,1921,0.0,0.0,5
382018,Tartines a la Mancelle,,1,1,1916,1916,,,4
182230,Savigny 1982,,1,1,0,0,0.0,0.0,16
197881,2/2 eggs with Malossol caviar on tartar sauce,,1,1,0,0,0.0,0.0,16
47031,Bisque de Homard,,72,73,1881,2012,0.0,2.5,12
102838,"Sherry, <> <> <> V.P.",,1,1,1900,1900,0.75,1.5,4
134580,Sliced Artichokes a la Languedocienne,,1,1,1986,1986,0.0,0.0,17
306029,Filet de Pejerrey del Parana Frito,,1,1,1944,1944,1.8,1.8,22
117768,Ice Cream: Comtesse Tosra,,1,1,1908,1908,0.0,0.0,5
143833,Les Celeris Braises,,2,2,1951,1951,0.0,0.0,13
499061,distilled water,,1,1,1913,1913,,,4
421624,Médoc,,4,4,1900,1917,0.0,1.0,11
413046,"country sausage, fried egg with griddle cakes",,1,1,1917,1917,0.3,0.3,18
393092,"Turkey croquette, asparagus tips",,2,2,1918,1918,0.55,0.55,8
151603,Champagne Cremant brut S. A.,,1,1,1966,1966,0.0,0.0,24
372107,Jellied Pig Knuckle with Asparagus Tips,,1,1,1921,1921,0.0,0.0,5
264791,"SOFT SHELL CRABS, SAUCE TARTAR, Cucumbers",,1,1,1900,1900,0.0,0.0,19
26751,"Saddle of Red Deer, Currant Jelly",,2,2,1900,1900,0.0,0.0,19
336770,Chicken en Casserole (half),,4,4,1937,1937,0.0,0.0,13
158120,"Portion Katenrauchschinken, Brot und Butter",,1,1,1973,1973,0.0,0.0,17
198629,Salad: Russe,,1,1,1907,1907,0.0,0.0,5
137569,Carne secca dei Grigioni,,1,1,0,0,0.0,0.0,16
374065,Thon a l'huille,,1,1,1920,1920,0.35,0.35,18
145561,Asticciole alla Savini,,1,1,1954,1954,0.0,0.0,14
184296,Lentil Soup with Frankfurters,,4,4,1939,1959,0.15,0.6,7
258931,"Karpfen blau mit zerlassener Butter, Sahnemeerrettich",,1,1,1962,1962,0.0,0.0,24
149816,"Ochsenbrust, Sahnemeerettich, pik. Beilage, Salzkart",,1,1,1958,1958,0.0,0.0,24
252654,Fillets of Herrings Livonienne,,1,1,1959,1959,0.0,0.0,24
153758,Le Cassoulet aux Trois Confits,,3,4,0,0,0.0,0.0,16
479143,"Gemischtes Eis mit Schlagrahm  4,70",,1,1,0,0,0.0,0.0,16
133376,Mediterranean Prawns,,4,4,1972,1972,0.0,0.0,24
492973,Feuilleté du jour,,1,1,1980,1980,,,12
64253,"Veal-cutlets, Mixed Vegetables, Parsley-potatoes",,1,1,1901,1901,0.0,0.0,19
198019,"Claret, St. Julien, California",,1,1,1906,1906,0.3,0.6,11
181826,York ham sandwich,,2,2,1943,1943,0.0,0.0,13
164639,Chateau Leoville-las-Cases (St-Julien) 1971,,1,1,1977,1977,0.0,0.0,17
110504,Anheuser-Bush Budwiser,,1,1,1907,1907,0.15,0.15,9
145348,Oeufs a l'americaine,,2,2,1939,1939,0.0,0.0,13
246421,"Pate a Chou with sweetbreads, tarragon",,1,1,1985,1985,25.0,25.0,6
469923,"SMOKED SALMON, IN SLICES",,1,1,1921,1921,0.0,0.0,5
327055,Plank Steak,,1,1,1939,1939,1.4,1.4,22
362511,Potatoes au Gratin Cottage Style,,1,1,1933,1933,0.0,0.0,13
40343,Stewed veal kidnes a la marchand de vin,,1,1,1901,1901,0.35,0.35,11
341508,"Boiled Tay Salmon and Cucumber, Mousseline Sauce",,1,1,1935,1935,0.0,0.0,13
457799,"vegetable soup, paysanne",,1,1,0,0,0.0,0.0,16
87332,"English muffers, toasted",,1,1,1900,1900,0.15,0.15,2
323384,"Ayala, Brut, Champagne",,1,1,1939,1939,0.0,0.0,13
341849,Eggs Sandwiches,,1,1,1935,1935,0.0,0.0,13
317968,"Roast Pork, Tomato and Green Pepper, Chinese Vegetables",,1,1,1948,1948,0.0,0.0,13
104442,Salmone alla Diana,,1,1,1908,1908,0.0,0.0,5
418271,enchilada or baked potato,,1,1,1967,1967,,,12
215426,Ginestet Graves Extra 1970,,1,1,1974,1974,0.0,0.0,17
302764,Persika,,2,2,1938,1955,0.0,0.0,13
377487,Fresh Shrimp and Celery,,1,1,1919,1919,0.5,0.5,8
336113,Irish American,,1,1,1941,1941,0.0,0.0,13
24122,Cold: Roastbeef,,11,12,1901,1970,,,12
252033,Old Forester whiskey,,2,2,1954,1959,0.75,0.85,23
471404,Mixed Compot,,1,1,1914,1914,,,4
472452,Bar-le-Duc jely,,1,1,1912,1912,0.4,0.4,18
162990,"Chablis Grand Cru, V",,1,1,1971,1971,4.5,8.0,15
12750,Smoked Tongue with String Beans,,1,1,1900,1900,0.0,0.0,19
465181,"Kalfsniertjes ""Portugaise"" Kalfsniertjes met olijven, champignons en paprikasaus",,1,1,1978,1978,,,12
31783,Sinew Soup,,3,3,1900,1900,0.0,0.0,19
349986,Les Mousses Chocolat et Grand Marnier,,1,1,0,0,0.0,0.0,16
104461,Frascati bianco,,1,1,1908,1908,0.0,0.0,5
258458,Leberpastete (Feinschmecker-Art) auf Toast,,1,1,1962,1962,0.0,0.0,24
461330,Haut Sauterne White Bordeaux,,1,1,0,0,0.0,0.0,16
467423,Boiled Hard Crabs,,1,1,1918,1918,0.35,0.35,18
113222,Faisans roties a la California,,1,1,1899,1899,0.0,0.0,19
187853,Stuffed Egg Salad,,1,1,0,0,0.4,0.4,16
246802,"Buckwheat Cakes with Butter, Log Cabin Syrup",,1,1,1957,1957,0.5,0.5,23
349780,Pineapple Paradise,,30,32,1933,1933,0.75,0.75,23
332677,Fresh Jumbo Shrimps Salad,,1,1,1941,1941,0.9,0.9,0
57600,Steamed Fruit,,1,1,1900,1900,0.0,0.0,19
465859,Providence Bohemian,,1,1,1918,1918,0.1,0.2,9
516791,Bottled Beers available upon request,,1,1,0,0,0.0,0.0,16
198198,Hock: Moselwein,,2,2,1865,1865,1.25,2.5,22
256314,Poussin a l'americaine P. frites,,1,1,1962,1962,0.0,0.0,24
301674,"Cold Eastern Salmon, Fresh Vegetable Salad, Mayonnaise, Lettuce, Egg, Tomato",,1,1,1955,1955,1.75,1.75,22
105098,Glaces a l'Eau Orange,,2,2,1900,1900,0.3,0.3,2
484006,"Erbacher 1878, Deinhardt & Co.",,1,1,0,0,0.0,0.0,16
192151,Gai See Chow Mein (With Shredded Chicken),,1,1,0,0,0.65,1.2,16
372283,Crushed Pineapple with Ice Cream,,6,7,1918,1921,0.15,0.2,9
390902,Grape fruit Supreme,,15,15,1917,1918,0.75,0.75,1
99682,Reine,,3,3,1900,1906,0.0,0.0,19
350662,"Louis Martini - Burgundy, Glass",,1,1,1972,1972,0.0,0.0,24
79968,Grand Vin Chateau Bailly,,3,3,1899,1899,3.5,3.5,15
481056,"Home-made mince pie, hot with brandy sauce",,2,2,0,0,0.0,0.0,16
384311,Spring Duckling,,33,42,1912,1918,1.5,4.0,15
404405,"Roast stuffed young turkey, Americaine",,3,3,1917,1917,1.25,1.25,22
357440,"Stuffed lamb chop, stewed tomatoes, St. Hilaire",,2,2,1933,1933,0.0,0.0,13
82453,Clams en coquilles,,2,2,1891,1893,0.0,0.0,19
212563,"Cocktail d'homard fraiche, toast et beurre",,1,1,1972,1972,0.0,0.0,24
412384,"Mutton chops, breaded, with peas",,1,1,1917,1917,0.7,0.7,1
452889,Omelette with Chicken Livers (for one),,2,2,1,1,0.5,0.5,16
70563,Sauternes Graves,,4,4,1898,1900,0.5,1.0,10
367459,Turbotin Chauchat,,1,1,1932,1932,0.0,0.0,13
212399,Broiled Noix of Sweetbread Camargo,,2,2,1972,1973,0.0,0.0,24
333861,"Steam Clams on Half Shell, Drawn Butter",,1,1,1941,1941,0.0,0.0,13
69013,Devonshire Dumplings,,3,3,1900,1900,0.0,0.0,19
85280,"Oyster Crabs, Rector",,1,1,1906,1906,1.5,1.5,22
434387,Blaue Zipfel (frankische Bratwurste im Blausud mit Zwiebeln),,1,1,0,0,0.0,0.0,16
454739,CAPE CODS OYSTERS,,1,1,0,0,0.0,0.0,16
122201,Broiled Squab with Green Peas,,1,1,1905,1905,0.0,0.0,5
286357,"Frische Ananas ""Maitre Rotisseur"" Flambiert",,1,1,1964,1964,0.0,0.0,24
441696,Fried Liver with Potatoes,,3,3,1914,1914,0.15,0.15,9
410779,Little neck clam chowder,,1,1,1917,1917,0.2,0.2,9
10390,Fromages,,86,90,1880,1967,0.0,0.0,5
36879,Gebackene leber,,2,2,1901,1901,0.0,0.0,19
275785,"Roastbeef, Remoulade oder Kasslerrippe, Salate, Bratkart.",,1,1,1961,1961,0.0,0.0,24
331517,Choux Fleur a la Polonaise,,1,1,1940,1940,0.0,0.0,13
67051,Escaloppe de Veau Viennoise,,1,1,1906,1906,0.0,0.0,5
383627,"Finnan Haddie, steamed",,2,2,1916,1916,0.35,0.35,18
246634,"Asbach Uralt, Weinbrand",,1,1,1958,1958,0.0,0.0,24
443932,"Lobster, Grunewald",,1,1,1914,1914,2.0,2.0,22
75981,"Rudesheimer Berg, C. Lauteren Sohn",,1,1,1882,1882,1.25,2.5,22
251370,Ham and Cheese Omellette,,1,0,1959,1959,1.95,1.95,22
206758,Russian Tea,,13,13,1900,1963,0.1,0.25,7
516498,A la Carte - Hasenpfeffer - Noodles -  Red Cabb. Dumpl.,,1,1,0,0,0.0,0.0,16
190218,Confucius Sand.,,1,1,0,0,0.6,0.6,16
174483,Tomato in Sandwiches,,1,1,1965,1965,0.0,0.0,24
374428,Filet of Sea Bass Saute Meunier,,1,1,1920,1920,,,4
295912,Blanc de blanc de Provence,,2,2,1953,1953,0.0,0.0,14
511982,Eggs Madrilène,,1,1,1937,1937,,,12
70418,"Dinners Served with Chicken, extra",,1,1,1900,1900,0.25,0.25,2
324013,Bar a L'Angevine,,1,1,1968,1968,0.0,0.0,24
511913,"stuffed chicken, giblet sauce",,1,1,1917,1917,1.75,3.25,15
207416,Obstsalat mit Rahmkase,,1,1,1969,1969,0.0,0.0,24
441724,Stewed Pear,,3,3,1913,1914,0.3,0.3,11
126601,"Asperges en branches, Sauce mousseline",,2,2,1905,1907,0.0,0.0,5
471592,"Sweetbread Patties, Pettis Pois",,1,1,1912,1912,,,4
58299,"Grillirte grune Haringe, Petersiliebutter",,1,1,1901,1901,0.0,0.0,19
312350,"Sausage, Ham or Bacon (if available) with Two Eggs",,1,1,1946,1946,1.25,1.25,0
11677,"English chop, single",,4,4,1900,1901,0.25,0.5,11
436978,"Boiled squab chicken, Doria",,1,1,1918,1918,0.85,0.85,1
78444,"Eggs, scrambled with onions",,1,1,1900,1900,0.15,0.15,2
420541,pineapple frittlers glace au kirsche,,1,1,1918,1918,0.5,0.5,8
146760,Old Fashioned Chicken Pie,,1,1,0,0,2.0,2.0,16
503677,"Porterhouse Steak, single with Mushrooms",,1,1,1913,1913,0.85,0.85,1
374335,MACEDOINE SALAD,,2,2,1901,1901,,,4
243159,Poulet aux champignons frais,,2,2,1940,1957,2.5,2.75,15
518795,Arrosto di Vitello al Forno,,1,1,0,0,0.0,0.0,16
42963,Bowl of milk and cream with bread.,,1,1,1906,1906,0.0,0.0,5
358622,"Broiled English Mutton Chop, Vert Pré",,2,2,1933,1933,0.0,0.0,13
343138,Gemuseplatte Vinaigrette,,1,1,1935,1935,0.0,0.0,13
116250,Chicken Giblet with Tomatoes,,1,1,1907,1907,0.0,0.0,5
225417,Chateau Trimoulet 1962 Grand Cru-St. Emilion,,1,1,1965,1965,0.0,0.0,24
187835,Bacon or sausage,,1,1,1940,1940,0.75,0.75,23
229473,grive en terrine,,1,1,1977,1977,0.0,0.0,17
66660,Dattes,,9,9,1900,1962,0.0,0.0,13
274819,Fresh Fruit with Cream Dressing Salad,,1,1,1961,1961,0.0,0.0,24
386977,Broiled Oysters,,19,19,1901,1954,0.25,0.5,11
334343,Carbonic Waters extra,,1,1,1941,1941,0.0,0.0,13
109706,Sweetbread Saute with mushrooms,,1,1,1907,1907,0.0,0.0,5
203709,1962 Chateau Larrivet Haut Brion  Grand Cru Graves,,1,1,1968,1968,0.0,0.0,24
316882,Fresh Vegetable Soup with Crackers,,1,1,1949,1949,0.2,0.25,7
180685,"Apfelkucherl mit Zimtzucker, Himbeermarksauce und Vanilleeis",,1,1,0,0,0.0,0.0,16
12859,Blue Points dozen,,2,2,1901,1906,0.3,0.35,11
376883,SALADE ESCAROLE ET CHICOREE,,1,1,1919,1919,,,4
265418,"Braised Calves Sweetbreads, Mushrooms",,1,1,1957,1957,0.0,0.0,21
297994,"Split & Boned Colorado Brook Trout, Amandine",,1,1,1955,1955,0.0,0.0,21
173068,Mosel S. R. 73er TRITTENHEIMER ALTARCHEN RIESLING KABINETT Qualitatswein mit Pradikat A.P.Nr. Aus dem Lesegut F. Al. Schmitt,,1,1,0,0,0.0,0.0,16
60003,Smoked sturgeon and salmon,,1,1,1901,1901,0.0,0.0,19
453042,Fine herbs Omelette (for one),,1,1,0,0,0.0,0.0,16
390749,Rutherford Special port,,1,1,1918,1918,0.2,0.2,9
316025,Toasted Devilled Ham and Cheese Fingers with Potato Salad on Crips Lettuce,,1,1,1949,1949,0.48,0.48,23
284909,Seezunge in Butter gebraten mit Apfelmus,,1,1,1954,1954,0.0,0.0,14
510502,Ananas à la Condé,,1,1,0,0,0.0,0.0,16
338439,Bobadilla Amontillado Sherry,,1,1,1964,1964,0.0,0.0,24
316570,"Toasted Roast Beef Sandwich, Sliced Tomatoes with Mayonnaise",,1,1,1948,1948,0.0,0.0,13
470949,"Les Filets de Boeuf, Braisee, aux Champignons",,1,1,1954,1954,,,12
373765,Stud fress crabaplz,,1,1,1920,1920,,,4
161750,Hummerkraftbruehe mit Gemuesestreifen,,1,1,0,0,0.0,0.0,16
105985,Glaces pralinees,,1,1,1898,1898,0.0,0.0,19
32343,"English Ruffed Grouse, Roasted - Corn Fritters",,1,1,1901,1901,0.0,0.0,19
439818,Cherry Meringue,,1,1,1921,1921,0.35,0.35,18
433742,Ham or Bacon Sandwich,,0,1,0,0,0.15,0.15,16
208429,Bundener Rauchfleisch,,3,3,1969,1969,0.0,0.0,24
375981,Chicken with mayonnaise,,4,4,1913,1920,0.5,1.4,10
397763,"Ox tail ragout, Bourgeoise, roast potatoes",,1,1,1917,1917,0.5,0.5,8
326033,Mount Vernon (Bonded) Straight Rye,,1,1,1939,1939,0.35,0.35,7
64186,Stanley Claret,,1,1,1900,1900,0.0,0.0,19
487995,Bread or rolls and butter with egg orders,,2,2,1913,1913,,,4
131503,Tete de veau a la tartare,,1,1,1906,1906,0.6,0.6,8
433020,"An Egg Omelet with Chicken Livers, French Fried Potatoes",,3,3,1914,1914,0.35,0.35,18
504322,Italian Meatball Sandwich - Our Special Blend of spices and lean ground beef with Sauce and Cheese (including Chips and a Pickle Slice),,1,1,1989,1989,2.49,3.69,15
218182,Cream Cheese Torte,,1,1,1973,1973,0.0,0.0,17
450928,Kalte Aufschnitt (cold cuts) and salad,,2,2,1914,1914,0.65,0.65,1
34644,"Preserves, Raspberries",,3,3,1858,1900,0.0,0.0,19
146870,Nalistniki,,3,3,1985,1985,9.75,13.25,15
396027,"Broiled Guinea Hen (half), corn fritters (20 min.)",,2,2,1917,1918,1.25,1.25,22
501816,paprika oder jager schnitzel,,1,1,1913,1913,1.5,1.5,22
414376,Crevetten-Salat mit Butter u Brot,,1,0,1977,1977,0.0,0.0,17
448827,"Fried Chicken Halibut, Tomato Sauce",,2,2,1913,1914,0.25,0.35,11
350361,Supreme Plaza,,6,8,1933,1933,1.75,1.75,22
265377,Platter of French Fried Onion Rings,,1,1,1957,1957,0.5,0.5,23
203019,Perlbohnen Bechamel,,1,1,1910,1910,0.0,0.0,5
210144,"Makkaroni, Tomaten Sauce ",,1,1,1969,1969,0.0,0.0,24
504856,"Syphons, C. Schultz water",,1,1,1918,1918,0.25,0.25,9
142110,"Visan, Cotes du Rhone Villages (French Bottled) 1971/2",,1,1,1974,1974,0.0,0.0,17
125932,Pommes de Terre Perisienne,,1,1,1901,1901,0.0,0.0,19
244667,SMOKED MOZZARELLA PERSONAL PIZZA - with scallions and sun dried tomatoes,,1,1,1985,1985,4.0,4.0,15
107836,"English muffins, plain or toasted",,1,1,1900,1900,0.1,0.1,19
232356,"Schnitzel nach Holstein, Junge Erdsen, Bratkartoffeln",,1,1,1965,1965,0.0,0.0,24
138194,Filet de boeuf marine a la vinaigrette des tomates,,1,1,0,0,0.0,0.0,16
442971,"Prime ribs of beef au jus, extra cut",,1,1,1914,1914,0.75,0.75,1
351653,MELA RIPIENA CON CREMA CARAMELLO,,1,1,2012,2012,0.0,0.0,17
304789,"1949 Oppenheimer Krotenbrunnen Naturgewachs, besonders zu empfehlen, vollsaftig, dezente Susse Weingut Schmoelder & Goedicke",,1,1,1955,1955,0.0,0.0,21
112678,Star Bacon,,1,1,1899,1899,0.0,0.0,19
375782,"Omelet with fine herbs, onions or cheese",,2,2,1920,1920,0.6,0.6,8
436447,Sweetbread saute Virginia and peas,,1,1,1914,1914,0.6,0.6,8
485839,Chestnuts in brandy,,2,2,1913,1913,0.5,0.5,8
411933,pot of coffee with all breakfast orders,,1,1,1917,1917,,,4
261019,"JAVA FRIED CHICKEN - Marinated in Spices and Fried in Coconut Oil, Sambal Sauce",,1,1,1987,1987,0.0,0.0,17
392196,Scrambled eggs with onions,,2,2,1917,1917,0.45,0.45,8
294286,Small Dry Cakes,,1,1,1953,1953,0.0,0.0,14
474698,"sweetbreads, davaust",,1,1,1912,1912,1.5,1.5,22
508581,domestic Aquavit,,1,1,1955,1955,0.65,0.65,23
478141,"Claret.Ch. Lafitte, 2.00",,1,1,0,0,0.0,0.0,16
183068,Cold Brisket of Corned Beef,,3,3,1959,1959,0.0,0.0,24
305326,Lejon Honey Punch,,2,2,1944,1947,0.0,0.0,13
492597,NEW ASPARAGUS VINAIGRETTE,,1,1,1913,1913,,,4
40023,Coffee    Tea    Chocolate    Cocoa,,1,1,1901,1901,0.0,0.0,19
246699,3/2 Russische Eier,,1,1,1957,1957,0.0,0.0,21
174739,Rheinpf. 73er DURKHEIMER FEUERBERG PORTUGIESER Qualitatswein A.P.Nr.,,1,1,0,0,0.0,0.0,16
312863,"All White Meat Hot Turkey Sandwich with Dressing, Giblet Sauce, Cranberry Sherbet, Sweet Potatoes",,1,1,1949,1949,0.0,0.0,13
194218,"Scrambled Eggs, Italienne",,2,2,1910,1910,0.0,0.0,5
161196,Clos Vougeot 1971,,1,1,1977,1977,0.0,0.0,17
140121,Kycklingsallad,,2,2,1959,1959,0.0,0.0,24
509,Beefsteaks with Horseradish,,1,1,1901,1901,0.0,0.0,19
171519,An Iced Terrine of Dark Chocolate and Black Cherries served with hot Chocolate Sauce,,1,1,0,0,0.0,0.0,16
47578,"Stangenspargel, zerl. Butter",,1,1,1900,1900,,,4
140547,Poached filets of sole with sauce of Swedish red caviar,,2,2,0,0,0.0,0.0,16
416469,Soup - Cup Chicken Broth,,1,1,1918,1918,25.0,25.0,6
60192,Huitres de Californie sur Coquille,,1,1,1901,1901,0.0,0.0,19
20514,"Peaches, gages",,1,1,1900,1900,0.3,0.3,2
416431,"Coquille of capon, mushrooms",,1,1,1917,1917,0.85,0.85,1
239575,"Villa d'Este Burgundy, Chablis or Rose",,1,1,1958,1958,0.0,0.0,24
103125,Milwaukee Lager Beer Bottle,,1,1,1900,1900,0.2,0.2,2
236341,Chicken Bonne Femme,,1,1,1969,1969,3.75,3.75,15
313984,Finger Roll,,1,1,1948,1948,0.0,0.0,13
434956,SPECIAL LARGE BAKED POTATO,,1,1,1915,1915,0.15,0.15,9
472939,Cold boiled beef tongue,,1,1,1912,1912,0.5,0.5,8
